Accel_X	Accel_Y	Accel_Z	Cont_TempV	Cont_TempDegC	Cont_TempDegF	IF_Temp_ObjDegC	IF_Temp_ObjDegF	IF_Temp_LocDegC	IF_Temp_LocDegF	SoundV	SoundRaw	SoundScl	RPM_Hz	RPM	Current	Error
0.125	0.628	1.228	0.61	11.099	51.82	14.844	58.719	14.344	57.819	0.767	1745	76.659	375	1607	1.547	0
-0.842	-1.7	0.628	0.605	10.923	51.899	14.844	58.719	14.344	57.819	0.712	1626	71.824	375	1607	-1.371	0
-0.507	-2.597	0.573	0.611	11.275	52.374	14.844	58.719	14.344	57.819	0.754	1719	75.604	375	1607	-1.143	0
-1.006	-3.568	-0.105	0.614	11.143	51.424	14.844	58.719	14.344	57.819	0.748	1712	74.462	375	1607	2.127	0
-0.394	-1.185	0.718	0.614	11.231	49.288	14.844	58.719	14.344	57.819	0.744	1694	73.67	375	1607	0.352	0
1.119	4.419	1.689	0.615	11.626	53.481	14.844	58.719	14.344	57.819	0.711	1601	70.901	375	1607	0.158	0
1.143	3.639	1.162	0.398	-10.176	14.158	14.844	58.719	14.344	57.819	0.725	1643	71.56	375	1607	3.007	0
0.296	0.457	1.135	0.612	11.626	52.769	14.844	58.719	14.344	57.819	0.727	1653	72.308	375	1607	0.492	0
0.031	-3.022	0.764	0.617	11.626	51.266	14.844	58.719	14.344	57.819	0.753	1718	75.473	375	1607	-1.776	0
-0.55	-2.238	1.03	0.61	11.538	52.69	14.844	58.719	14.344	57.819	0.715	1629	71.56	375	1607	-0.264	0
-0.745	-1.154	0.792	0.617	11.495	52.611	14.844	58.719	14.344	57.819	0.726	1660	72.703	377	1615	2.602	0
0.983	1.786	1.837	0.615	11.538	52.611	14.844	58.719	14.344	57.819	0.784	1793	78.681	377	1615	0.299	0
1.022	4.914	1.447	0.621	12.198	53.007	14.844	58.719	14.344	57.819	0.746	1720	74.462	377	1615	-3.376	0
1.747	3.526	2.679	0.606	10.659	51.503	14.844	58.719	14.344	57.819	0.748	1714	75.033	377	1615	2.971	0
0.144	-5.237	0.335	0.619	11.758	53.086	14.844	58.719	14.344	57.819	0.704	1603	72.835	377	1615	-2.163	0
-0.889	-4.036	0.386	0.619	9.297	51.503	14.844	58.719	14.344	57.819	0.775	1768	77.275	377	1615	-2.18	0
-0.745	3.596	1.111	0.616	11.407	52.769	14.844	58.719	14.344	57.819	0.8	1821	79.78	377	1615	-3.095	0
0.686	2.543	1.872	0.598	10.747	52.136	14.844	58.719	14.344	57.819	0.82	1857	82.374	377	1615	0.422	0
0.932	2.621	1.891	0.462	-3.451	26.58	14.844	58.719	14.344	57.819	0.745	1690	74.286	377	1615	0.088	0
0.031	-3.174	0.819	0.519	1.692	34.571	14.844	58.719	14.344	57.819	0.758	1719	74.989	377	1615	2.69	0
-1.673	-4.461	0.71	0.378	-12.242	10.598	14.844	58.719	14.344	57.819	0.772	1755	76.527	377	1615	3.13	0
-0.25	-0.296	1.209	0.392	-14.352	7.749	14.844	58.719	14.344	57.819	0.721	1646	72.615	377	1615	-2.004	0
1.966	4.509	2.11	0.5	-0.374	31.011	14.844	58.719	14.344	57.819	0.796	1823	79.648	377	1615	-2.813	0
0.85	0	1.728	0.622	12.022	53.64	14.844	58.719	14.344	57.819	0.72	1644	72.044	377	1615	-2.708	0
0.597	-0.171	1.022	0.618	11.451	53.56	14.844	58.719	14.344	57.819	0.735	1668	73.495	377	1615	-0.967	0
-1.946	-3.65	0.07	0.622	11.802	53.402	14.844	58.719	14.344	57.819	0.716	1636	72.176	377	1615	0.387	0
-1.037	-2.714	0.721	0.622	11.978	53.244	14.844	58.719	14.344	57.819	0.7	1599	70.505	377	1615	0.229	0
0.776	4.992	1.907	0.624	12.066	53.244	14.844	58.719	14.344	57.819	0.736	1715	75.473	377	1615	3.516	0
0.71	2.391	1.704	0.622	11.89	54.193	14.844	58.719	14.344	57.819	0.724	1666	72.967	377	1615	2.127	0
0.538	1.857	1.813	0.438	-6.396	20.092	14.844	58.719	14.344	57.819	0.741	1691	74.022	377	1615	0.07	0
0.172	-3.416	0.764	0.358	-14.308	6.8	14.844	58.719	14.344	57.819	0.761	1740	75.648	377	1615	0.035	0
-1.014	-2.227	0.429	0.255	-23.89	-10.765	14.844	58.719	14.344	57.819	0.702	1650	72.352	377	1615	-1.389	0
-2.008	-0.124	0.581	0.384	-10.747	13.209	14.844	58.719	14.344	57.819	0.76	1728	75.956	377	1615	-1.389	0
1.018	1.666	2.289	0.375	-12.945	8.699	14.844	58.719	14.344	57.819	0.731	1659	72.659	377	1615	2.022	0
2.219	4.766	1.306	0.629	12.725	54.826	14.844	58.719	14.344	57.819	0.767	1748	76.703	377	1615	2.655	0
0.402	-3.763	1.31	0.619	12.242	54.352	14.844	58.719	13.906	57.031	0.706	1639	70.857	377	1615	4.114	0
-0.331	-2.73	1.01	0.628	12.593	54.826	14.844	58.719	13.906	57.031	0.713	1617	70.505	377	1615	-2.356	0
-0.866	1.123	1.143	0.632	12.945	56.646	14.844	58.719	13.906	57.031	0.776	1767	77.363	377	1615	0.369	0
-0.363	-0.257	0.472	0.631	12.989	55.38	14.844	58.719	13.906	57.031	0.709	1608	70.505	377	1615	2.163	0
1.104	2.754	1.193	0.636	13.297	55.459	14.844	58.719	13.906	57.031	0.786	1787	78.725	377	1615	-2.532	0
1.303	0.847	2.859	0.63	12.418	54.035	13.656	56.581	13.906	57.031	0.769	1766	77.275	377	1615	0.334	0
-1.271	-3.689	0.581	0.418	-8.374	17.244	13.656	56.581	13.906	57.031	0.74	1693	74.066	377	1615	-2.18	0
-0.924	-2.285	0.3	0.633	12.725	55.064	13.656	56.581	13.906	57.031	0.762	1728	76.22	377	1615	-1.565	0
0.69	4.041	1.888	0.436	-6.527	20.251	13.656	56.581	13.906	57.031	0.69	1597	70.242	377	1615	2.374	0
1.147	3.627	1.856	0.403	-9.956	14	13.656	56.581	13.906	57.031	0.749	1704	75.385	377	1615	-0.035	0
0.289	-3.79	0.753	0.312	-18.923	-2.536	13.656	56.581	13.906	57.031	0.812	1835	80.747	377	1615	-0.158	0
-1.778	-4.855	1.041	0.633	12.813	54.747	13.656	56.581	13.906	57.031	0.869	1992	87.736	377	1615	-1.635	0
-1.147	-4.933	-0.23	0.632	12.813	54.826	13.656	56.581	13.906	57.031	0.761	1746	76.088	377	1615	-2.215	0
1.459	4.36	1.47	0.628	12.462	54.352	13.656	56.581	13.906	57.031	0.801	1852	79.868	377	1615	-2.215	0
1.724	2.683	1.743	0.615	12.154	54.668	13.656	56.581	13.906	57.031	0.709	1614	70.813	377	1615	-2.127	0
0.14	-0.436	0.644	0.614	12.066	54.193	13.656	56.581	13.906	57.031	0.782	1758	77.934	377	1615	0.422	0
-1.345	-4.98	0.877	0.625	12.637	55.222	13.656	56.581	13.906	57.031	0.8	1816	79.516	377	1615	0.369	0
0.019	-3.307	0.218	0.352	-15.099	4.743	13.656	56.581	13.906	57.031	0.732	1672	73.011	377	1615	1.248	0
0.507	1.966	1.93	0.369	-13.209	8.857	13.656	56.581	13.906	57.031	0.756	1712	74.901	377	1615	0.211	0
1.127	2.98	1.47	0.414	-10.835	14	13.656	56.581	13.906	57.031	0.696	1579	69.495	377	1615	-0.193	0
1.552	4.294	2.379	0.312	-18.923	-2.536	13.656	56.581	13.906	57.031	0.679	1536	67.077	377	1615	-0.07	0
0.316	-4.196	0.628	0.388	-11.495	12.813	13.656	56.581	13.906	57.031	0.665	1514	66.066	377	1615	2.444	0
-1.459	-0.46	0.39	0.625	12.505	53.719	13.656	56.581	13.906	57.031	0.729	1678	73.363	377	1615	3.147	0
-0.094	-2.055	0.866	0.625	12.242	53.956	13.656	56.581	13.906	57.031	0.674	1536	67.385	377	1615	2.813	0
2.613	4.809	1.876	0.628	11.538	52.215	13.656	56.581	13.906	57.031	0.737	1666	73.451	377	1615	-1.002	0
0.39	2.442	2.27	0.342	-16.33	2.686	13.656	56.581	13.906	57.031	0.758	1727	75.736	377	1615	2.444	0
-0.148	-2.332	1.026	0.335	-16.462	1.736	13.656	56.581	13.906	57.031	0.694	1565	69.231	388	1662	3.393	0
-0.815	-4.177	0.523	0.423	-8.022	21.358	13.656	56.581	13.906	57.031	0.746	1713	74.637	388	1662	2.585	0
-2.274	-4.695	0.016	0.628	12.374	54.273	13.656	56.581	13.906	57.031	0.671	1524	67.033	388	1662	-1.723	0
-0.175	1.654	1.517	0.331	-17.253	3.398	13.656	56.581	13.906	57.031	0.797	1813	79.692	388	1662	2.391	0
1.26	6.427	0.901	0.628	12.593	53.64	13.656	56.581	13.906	57.031	0.705	1602	70.33	388	1662	0.369	0
1.763	4.474	1.813	0.625	12.154	53.481	13.656	56.581	13.906	57.031	0.694	1623	71.429	388	1662	-2.655	0
-0.398	-3.592	0.979	0.622	11.407	52.215	13.656	56.581	13.906	57.031	0.802	1829	80.22	388	1662	2.796	0
-2.09	-4.095	0.811	0.622	11.758	53.323	13.656	56.581	13.906	57.031	0.66	1503	65.758	388	1662	-1.459	0
-0.87	-2.936	0.538	0.625	12.154	53.877	13.656	56.581	13.906	57.031	0.607	1357	59.56	388	1662	-2.532	0
0.363	2.754	1.057	0.295	-20.549	-4.91	13.656	56.581	13.906	57.031	0.713	1626	71.516	388	1662	1.073	0
0.546	5.094	2.055	0.623	10.088	51.899	13.656	56.581	13.906	57.031	0.757	1728	75.56	388	1662	0.316	0
2.804	2.375	1.778	0.627	10.659	52.769	13.656	56.581	13.906	57.031	0.723	1670	72.835	388	1662	-1.741	0
-0.199	0.109	1.802	0.621	11.802	53.244	13.656	56.581	13.906	57.031	0.781	1780	78.505	388	1662	-3.13	0
-1.513	-3.381	1.189	0.627	13.516	51.582	13.656	56.581	13.906	57.031	0.778	1778	78.066	388	1662	-2.374	0
0.129	-2.207	0.835	0.426	-11.099	12.655	13.656	56.581	13.906	57.031	0.844	1907	84.352	388	1662	1.881	0
-0.694	-0.526	0.683	0.378	-12.418	8.857	13.656	56.581	13.906	57.031	0.736	1679	73.846	388	1662	1.196	0
0.476	1.946	1.677	0.62	11.275	52.611	13.656	56.581	13.906	57.031	0.808	1813	80.703	388	1662	3.692	0
0.842	4.115	0.967	0.618	11.582	56.963	13.656	56.581	13.906	57.031	0.738	1671	73.231	388	1662	0.352	0
-0.129	-0.156	1.33	0.625	12.022	53.481	13.656	56.581	13.906	57.031	0.731	1680	73.231	388	1662	4.431	0
-0.55	0.453	0.952	0.621	11.758	52.611	13.656	56.581	13.906	57.031	0.696	1585	69.451	388	1662	2.145	0
-1.299	-3.131	0.526	0.62	11.67	52.848	13.656	56.581	13.906	57.031	0.713	1591	71.121	388	1662	2.338	0
-0.803	-3.178	-0.292	0.324	-17.56	0.312	13.656	56.581	13.906	57.031	0.652	1463	64.923	388	1662	2.198	0
1.279	5.924	0.409	0.623	12.066	53.323	13.656	56.581	13.906	57.031	0.767	1748	76.923	388	1662	2.936	0
1.439	5.3	0.827	0.62	11.846	53.64	13.656	56.581	13.906	57.031	0.675	1573	69.143	388	1662	0.369	0
-0.593	1.373	1.891	0.617	11.319	52.532	13.656	56.581	13.781	56.806	0.765	1747	76.791	388	1662	3.288	0
-0.546	-5.284	1.634	0.616	11.275	52.453	13.656	56.581	13.781	56.806	0.815	1862	81.758	388	1662	0.387	0
-1.014	-2.012	-0.023	0.265	-23.714	-11.398	13.656	56.581	13.781	56.806	0.731	1663	73.407	388	1662	-0.141	0
-1.221	1.588	0.051	0.292	-18.264	-8.708	13.656	56.581	13.781	56.806	0.72	1646	72.264	388	1662	-2.884	0
0.827	5.016	1.654	0.254	-24.857	-12.901	13.656	56.581	13.781	56.806	0.793	1788	79.56	388	1662	3.499	0
1.642	3.007	2.804	0.328	-17.429	0.312	13.656	56.581	13.781	56.806	0.776	1757	77.538	388	1662	-1.811	0
0.086	-3.872	0.897	0.385	-11.978	9.807	8.688	47.638	13.781	56.806	0.684	1560	68.879	388	1662	2.954	0
-1.513	-4.204	0.846	0.623	11.802	53.481	8.688	47.638	13.781	56.806	0.718	1627	71.736	388	1662	-0.176	0
-1.092	-3.1	-0.195	0.619	11.978	52.769	8.688	47.638	13.781	56.806	0.74	1692	74.066	388	1662	-1.547	0
0.854	3.093	0.854	0.626	9.78	51.503	8.688	47.638	13.781	56.806	0.709	1613	71.165	388	1662	-2.374	0
1.946	2.57	1.435	0.223	-27.934	-18.44	8.688	47.638	13.781	56.806	0.75	1708	75.385	388	1662	-4.062	0
-0.343	4.411	1.689	0.306	-19.89	-3.169	8.688	47.638	13.781	56.806	0.713	1622	71.385	388	1662	0.141	0
1.392	1.775	2.89	0.278	-22.44	-8.549	8.688	47.638	13.781	56.806	0.744	1698	74.242	388	1662	-2.567	0
-1.502	-3.471	0.799	0.618	11.363	52.532	8.688	47.638	13.781	56.806	0.798	1797	79.516	388	1662	-1.055	0
-1.037	-5.709	0.577	0.347	-15.363	4.426	8.688	47.638	13.781	56.806	0.749	1711	74.769	388	1662	0.158	0
-0.121	-0.277	-0.176	0.622	11.582	52.927	8.688	47.638	13.781	56.806	0.886	2019	88.659	388	1662	1.864	0
0.207	3.3	1.712	0.23	-27.407	-17.015	8.688	47.638	13.781	56.806	0.714	1614	71.692	388	1662	2.549	0
2.239	5.386	2.473	0.246	-27.846	-16.857	8.688	47.638	13.781	56.806	0.781	1774	78.989	388	1662	2.391	0
1.521	1.006	1.053	0.617	11.319	52.453	8.688	47.638	13.781	56.806	0.768	1744	77.055	388	1662	-0.879	0
-0.289	-4.422	1.283	0.617	11.758	53.165	8.688	47.638	13.781	56.806	0.796	1805	79.165	388	1662	-1.864	0
-2.125	-5.74	0.398	0.273	-23.143	-9.974	8.688	47.638	13.781	56.806	0.709	1608	70.945	388	1662	-3.218	0
-1.622	-3.81	0.503	0.62	12.593	50.079	8.688	47.638	13.781	56.806	0.796	1809	79.692	388	1662	3.253	0
0.753	1.981	1.537	0.622	12.154	54.193	8.688	47.638	13.781	56.806	0.691	1582	68.396	388	1662	-1.776	0
1.248	6.498	0.994	0.621	11.934	53.323	8.688	47.638	13.781	56.806	0.712	1611	70.945	388	1662	-2.514	0
1.502	4.415	1.743	0.618	11.582	52.927	8.688	47.638	13.781	56.806	0.707	1615	70.725	388	1662	2.76	0
2.098	2.699	2.145	0.622	9.648	51.424	8.688	47.638	13.781	56.806	0.756	1716	75.473	388	1662	-1.653	0
0.351	1.412	1.123	0.185	-31.582	-25.323	8.688	47.638	13.781	56.806	0.698	1591	70.33	382	1637	-2.69	0
-1.135	-5.959	0.14	0.287	-21.341	-6.255	8.688	47.638	13.781	56.806	0.774	1766	77.802	382	1637	1.987	0
-1.236	-4.824	1.065	0.168	-33.473	-28.963	8.688	47.638	13.781	56.806	0.712	1627	71.385	382	1637	2.11	0
-0.866	-2.585	0.491	0.616	11.407	52.611	8.688	47.638	13.781	56.806	0.799	1805	79.56	382	1637	1.776	0
0.133	3.35	1.537	0.617	11.099	51.899	8.688	47.638	13.781	56.806	0.754	1724	74.989	382	1637	0.703	0
0.944	6.981	0.959	0.621	11.758	53.007	8.688	47.638	13.781	56.806	0.764	1739	76.308	382	1637	-1.635	0
1.876	2.383	2.41	0.617	11.363	52.295	8.688	47.638	13.781	56.806	0.796	1800	79.429	382	1637	3.938	0
0.14	3.573	1.677	0.622	11.758	52.532	8.688	47.638	13.781	56.806	0.89	2016	85.846	382	1637	-2.127	0
0.359	-3.712	1.556	0.619	11.495	52.769	8.688	47.638	13.781	56.806	0.81	1856	80.659	382	1637	2.356	0
-1.061	-1.653	1.482	0.611	10.659	50.87	8.688	47.638	13.781	56.806	0.755	1749	76.923	382	1637	-1.969	0
-1.798	-6.072	0.589	0.612	10.176	51.108	8.688	47.638	13.781	56.806	0.793	1796	79.604	382	1637	2.233	0
-0.612	-4.056	1.022	0.387	-11.802	11.626	8.688	47.638	13.781	56.806	0.815	1875	81.363	382	1637	0.246	0
-0.164	2.048	0.406	0.6	10.352	50.87	8.688	47.638	13.781	56.806	0.698	1601	69.934	382	1637	2.444	0
1.065	1.474	1.264	0.617	10.22	52.374	8.688	47.638	13.781	56.806	0.889	2009	88.879	382	1637	0.475	0
1.295	7.192	1.778	0.619	11.802	52.69	8.688	47.638	13.781	56.806	0.755	1715	75.736	382	1637	3.147	0
1.583	3.054	1.248	0.619	11.143	51.266	8.688	47.638	13.781	56.806	0.825	1903	83.648	382	1637	3.042	0
1.381	6.587	2.219	0.627	9.56	50.396	8.688	47.638	13.781	56.806	0.784	1774	78.418	382	1637	-1.037	0
0.667	3.748	1.349	0.62	11.451	52.848	8.688	47.638	13.781	56.806	0.796	1803	79.56	382	1637	3.2	0
1.205	2.399	2.001	0.625	12.374	53.56	8.688	47.638	13.781	56.806	0.697	1590	69.495	382	1637	1.952	0
2.106	3.307	1.646	0.622	9.868	51.345	8.688	47.638	13.781	56.806	0.643	1470	64.835	382	1637	-1.055	0
-1.166	1.654	1.201	0.618	11.143	49.684	8.688	47.638	13.781	56.806	0.741	1681	73.846	382	1637	2.04	0
-1.104	-1.915	1.295	0.612	11.143	52.848	8.688	47.638	13.781	56.806	0.656	1499	65.846	382	1637	0.457	0
-0.819	-3.712	0.593	0.617	11.451	52.215	8.688	47.638	13.781	56.806	0.961	2180	95.868	382	1637	0.281	0
-0.413	-6.091	0.761	0.371	-13.604	3.873	8.688	47.638	13.781	56.806	0.815	1862	81.67	382	1637	2.602	0
-1.934	-3.638	0.3	0.293	-20.813	-5.305	8.688	47.638	13.781	56.806	0.877	2001	87.824	382	1637	-0.264	0
-1.821	-3.451	0.651	0.352	-12.769	9.727	8.688	47.638	13.781	56.806	0.765	1743	76.615	382	1637	-2.004	0
-0.772	-3.358	0.429	0.312	-19.451	-3.248	8.688	47.638	13.75	56.75	0.913	2091	91.956	382	1637	-4.536	0
-1.634	-5.553	0.546	0.297	-19.011	-7.284	8.688	47.638	13.75	56.75	0.79	1807	79.209	382	1637	-0.193	0
-1.26	-6.556	0.339	0.622	11.934	53.481	8.688	47.638	13.75	56.75	0.896	2028	89.494	382	1637	0.651	0
-1.112	-6.158	-0.027	0.618	11.89	52.611	8.688	47.638	13.75	56.75	0.768	1743	77.187	382	1637	-1.459	0
-1.548	-4.933	0.082	0.622	11.846	52.611	8.688	47.638	13.75	56.75	1.001	2268	99.78	382	1637	0.352	0
-1.474	-3.139	0.222	0.622	13.253	49.288	0.594	33.069	13.75	56.75	0.739	1675	73.802	382	1637	-2.303	0
-0.92	-3.654	0.324	0.616	11.319	52.611	0.594	33.069	13.75	56.75	0.667	1519	66.681	382	1637	-0.141	0
-0.534	-4.044	0.39	0.622	12.022	53.56	0.594	33.069	13.75	56.75	0.721	1640	72.176	382	1637	-1.547	0
-0.987	-4.075	0.09	0.622	11.934	52.927	0.594	33.069	13.75	56.75	0.646	1424	62.945	382	1637	0.369	0
-1.505	-3.958	0.495	0.165	-34.176	-30.862	0.594	33.069	13.75	56.75	0.668	1518	66.154	382	1637	-1.916	0
-1.006	-5.405	0.187	0.625	12.198	53.798	0.594	33.069	13.75	56.75	0.938	2131	93.582	382	1637	2.549	0
-1.537	-5.202	0.082	0.62	12.505	52.295	0.594	33.069	13.75	56.75	0.819	1867	81.582	382	1637	-0.668	0
-1.993	-4.984	1.041	0.622	11.626	53.007	0.594	33.069	13.75	56.75	0.951	2170	95.077	382	1637	2.04	0
-2.504	-5.994	0.07	0.625	11.802	54.431	0.594	33.069	13.75	56.75	0.815	1852	81.275	382	1637	-2.022	0
-0.328	-4.067	0.367	0.62	11.89	53.165	0.594	33.069	13.75	56.75	0.815	1858	81.275	382	1637	-2.092	0
-1.934	-6.095	-0.031	0.624	12.066	53.402	0.594	33.069	13.75	56.75	0.95	2156	95.165	382	1637	-1.512	0
-1.345	-5.846	0.035	0.623	12.11	53.56	0.594	33.069	13.75	56.75	0.837	1892	83.429	382	1637	2.022	0
-1.127	-6.52	-0.76	0.625	12.418	51.266	0.594	33.069	13.75	56.75	0.904	2057	90.286	382	1637	-1.916	0
-1.322	-6.095	0.585	0.614	11.099	52.769	0.594	33.069	13.75	56.75	0.792	1814	79.385	382	1637	0.58	0
-1.256	-6.661	0.48	0.621	12.11	53.956	0.594	33.069	13.75	56.75	0.802	1809	79.692	382	1637	-2.708	0
-0.214	-1.825	0.62	0.02	-48.066	-54.519	0.594	33.069	13.75	56.75	0.785	1782	78.462	382	1637	-2.374	0
-0.41	-0.557	1.825	0.324	-17.956	-0.321	0.594	33.069	13.75	56.75	0.946	2151	94.813	382	1637	-3.147	0
-0.998	1.935	1.24	0.222	-27.758	-14.088	0.594	33.069	13.75	56.75	0.831	1896	83.56	382	1637	2.62	0
0.515	4.267	1.057	0.138	-36.418	-34.422	0.594	33.069	13.75	56.75	0.879	1993	88.088	382	1637	0.967	0
1.677	4.961	2.168	0.192	-30.923	-23.978	0.594	33.069	13.75	56.75	0.77	1755	76.879	382	1637	0.053	0
0.519	5.956	2.239	0.62	11.363	52.532	0.594	33.069	13.75	56.75	0.774	1697	77.187	360	1542	1.846	0
1.088	5.991	2.43	0.625	11.495	52.927	0.594	33.069	13.75	56.75	0.821	1868	82.286	360	1542	0.352	0
0.351	4.587	1.954	0.628	10.791	53.086	0.594	33.069	13.75	56.75	0.774	1769	77.143	360	1542	-1.934	0
0.963	5.218	2.032	0.624	12.066	53.56	0.594	33.069	13.75	56.75	0.819	1865	82.418	360	1542	-1.477	0
-0.066	4.563	1.973	0.618	11.758	52.453	0.594	33.069	13.75	56.75	0.755	1708	75.165	360	1542	2.215	0
0.491	3.658	1.221	0.618	11.978	53.481	0.594	33.069	13.75	56.75	0.764	1749	76.923	360	1542	-1.653	0
-0.253	1.338	0.491	0.623	11.934	53.719	0.594	33.069	13.75	56.75	0.851	1931	83.648	360	1542	-3.393	0
0.07	-1.072	0.952	0.286	-21.78	-7.125	0.594	33.069	13.75	56.75	0.771	1744	76.264	360	1542	-1.284	0
-0.097	-2.866	0.772	0.624	11.978	53.64	0.594	33.069	13.75	56.75	0.811	1852	80.967	360	1542	1.6	0
-1.513	-2.894	-0.008	0.054	-45.121	-49.297	0.594	33.069	13.75	56.75	0.815	1866	81.846	360	1542	-2.444	0
-2.25	-6.08	0.269	0.044	-45.824	-50.404	0.594	33.069	13.75	56.75	0.756	1715	75.736	360	1542	0.897	0
-0.745	-5.448	0.292	0.628	13.253	51.187	0.594	33.069	13.75	56.75	0.767	1731	76.747	360	1542	-0.774	0
-1.755	-7.453	-0.226	0.622	11.846	53.323	0.594	33.069	13.75	56.75	0.883	2022	86.725	360	1542	0.527	0
-0.991	-4.434	1.217	0.627	12.242	53.323	0.594	33.069	13.75	56.75	0.736	1682	73.89	360	1542	1.829	0
-0.679	-4.906	0.46	0.626	12.242	56.409	0.594	33.069	13.75	56.75	0.882	2010	88.44	360	1542	0.352	0
-1.256	-2.582	0.998	0.625	12.33	54.035	0.594	33.069	13.75	56.75	0.834	1908	83.648	360	1542	-0.018	0
-0.246	-1.205	2.722	0.625	12.11	53.798	0.594	33.069	13.75	56.75	0.927	2113	92.571	360	1542	0	0
-0.792	3.748	1.895	0.627	12.33	52.057	0.594	33.069	13.75	56.75	0.766	1737	75.736	360	1542	0.229	0
-0.187	4.029	1.915	0.365	-13.56	7.987	0.594	33.069	13.75	56.75	0.908	2060	90.242	360	1542	-2.708	0
0.48	6.303	1.615	0.643	11.495	53.244	0.594	33.069	13.75	56.75	0.721	1642	72.132	360	1542	-0.791	0
3.019	6.747	2.453	0.624	12.462	53.323	0.594	33.069	13.75	56.75	0.745	1697	74.637	360	1542	0.299	0
0.304	6.899	2.016	0.628	12.549	54.51	0.594	33.069	13.75	56.75	0.765	1729	76.615	360	1542	-1.459	0
1.728	5.772	1.455	0.631	12.681	54.193	0.594	33.069	13.75	56.75	0.83	1886	82.945	360	1542	0.703	0
0.881	2.703	2.118	0.622	11.978	52.295	0.594	33.069	13.75	56.75	0.849	1916	84.396	360	1542	0.316	0
0.78	4.392	1.4	0.626	12.374	53.956	0.594	33.069	13.75	56.75	0.816	1858	81.231	360	1542	0.686	0
-0.133	3.261	1.56	0.627	12.462	54.035	0.594	33.069	13.75	56.75	0.873	1975	87.473	360	1542	0.387	0
-0.523	0.71	1.115	0.629	12.681	54.589	0.594	33.069	13.75	56.75	0.822	1858	81.846	360	1542	2.04	0
-0.234	0.433	1.494	0.615	12.154	54.193	0.594	33.069	13.75	56.75	0.822	1850	82.769	360	1542	-0.967	0
-1.053	-2.41	0.409	0.63	12.725	54.826	0.594	33.069	13.75	56.75	0.844	1915	82.681	360	1542	-3.007	0
-0.476	-3.806	1.369	0.622	11.89	53.086	0.594	33.069	13.75	56.75	0.793	1808	79.297	360	1542	2.901	0
0.039	-4.754	1.661	0.179	-32.593	-26.668	507.281	945.106	13.75	56.75	0.783	1770	77.67	360	1542	-0.229	0
-1.673	-7.047	0.035	0.099	-40.637	-41.464	507.281	945.106	13.75	56.75	0.702	1579	69.67	360	1542	2.884	0
-1.267	-6.965	-0.382	0.317	-21.736	-6.809	507.281	945.106	13.75	56.75	0.767	1745	76.791	360	1542	2.145	0
-0.76	-6.084	0.211	0.157	-34.132	-29.358	507.281	945.106	13.75	56.75	0.725	1640	71.824	360	1542	1.477	0
-1.548	-4.173	0.764	0.096	-40.725	-41.464	507.281	945.106	13.75	56.75	0.829	1892	83.121	360	1542	-3.78	0
-1.895	-2.847	0.593	0.626	12.33	51.899	507.281	945.106	13.75	56.75	0.841	1897	83.56	360	1542	0.246	0
-0.792	-3.595	1.127	0.629	12.462	54.273	507.281	945.106	13.75	56.75	0.664	1520	66.945	360	1542	-2.426	0
-0.105	-2.078	0.62	0.658	10.484	52.611	507.281	945.106	13.75	56.75	0.773	1760	77.495	360	1542	1.635	0
0.339	-2.406	2.122	0.627	12.286	54.193	507.281	945.106	13.75	56.75	0.715	1622	71.736	360	1542	0.352	0
0.503	-0.53	1.037	0.628	12.505	54.273	507.281	945.106	13.75	56.75	0.704	1609	70.418	360	1542	0.651	0
-1.076	-0.768	1.657	0.628	12.462	54.193	507.281	945.106	13.75	56.75	0.716	1638	71.912	360	1542	2.391	0
-0.289	-0.093	1.482	0.62	11.978	53.798	507.281	945.106	13.75	56.75	0.777	1766	78.11	360	1542	-1.442	0
-0.679	2.695	1.201	0.096	-40.286	-40.198	507.281	945.106	13.75	56.75	0.677	1533	67.385	360	1542	-3.393	0
0.991	3.869	2.196	0.22	-28.198	-18.835	507.281	945.106	13.75	56.75	0.726	1640	72.396	360	1542	0.651	0
-1.907	5.293	2.566	0.152	-35.099	-31.257	507.281	945.106	13.75	56.75	0.709	1612	70.681	360	1542	0.598	0
1.342	4.801	2.122	0.169	-33.253	-28.33	507.281	945.106	13.75	56.75	0.729	1662	72.879	360	1542	-0.176	0
0.565	5.991	1.833	0.065	-43.582	-46.686	507.281	945.106	13.75	56.75	0.687	1560	69.407	360	1542	-0.457	0
1.888	3.042	2.703	0.608	11.143	52.769	507.281	945.106	13.75	56.75	0.652	1473	64.352	360	1542	-1.495	0
-0.417	4.06	0.936	0.645	10.879	52.927	507.281	945.106	13.75	56.75	0.814	1857	81.495	360	1542	2.198	0
1.615	1.997	0.983	0.624	9.692	52.215	507.281	945.106	13.75	56.75	0.676	1555	68.176	360	1542	-1.231	0
0.679	4.458	-0.117	0.624	12.11	53.64	507.281	945.106	13.75	56.75	0.782	1788	78.505	347	1487	0.738	0
-0.316	6.275	1.49	0.622	11.934	53.798	507.281	945.106	13.75	56.75	0.6	1382	61.099	347	1487	-2.057	0
0.885	4.364	1.104	0.66	10.352	52.374	507.281	945.106	13.75	56.75	0.833	1887	83.165	347	1487	1.582	0
0.729	5.823	1.552	0.161	-34.264	-29.754	507.281	945.106	13.75	56.75	0.69	1566	68.923	347	1487	-2.268	0
